               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 174,            0.014893,           0.0055273,                   0,              0.9805,                   1,               0.995,               0.398,            0.032944,           0.0058943,                   0,           0.0014365,           0.0014365,           0.0014365
                 175,            0.014506,           0.0053451,                   0,             0.98052,                   1,               0.995,              0.4975,            0.029585,           0.0052784,                   0,            0.001387,            0.001387,            0.001387
                 176,            0.014011,           0.0056616,                   0,             0.98054,                   1,               0.995,             0.55019,            0.027587,           0.0058489,                   0,           0.0013375,           0.0013375,           0.0013375
                 177,            0.014125,           0.0055213,                   0,             0.98083,                   1,               0.995,             0.55125,            0.024375,           0.0052358,                   0,            0.001288,            0.001288,            0.001288
                 178,            0.014267,           0.0055282,                   0,             0.98061,                   1,               0.995,             0.52589,            0.027005,           0.0053419,                   0,           0.0012385,           0.0012385,           0.0012385
                 179,            0.014539,           0.0055214,                   0,              0.9806,                   1,               0.995,             0.52544,            0.025738,           0.0054018,                   0,            0.001189,            0.001189,            0.001189
                 180,            0.014254,           0.0054348,                   0,             0.98071,                   1,               0.995,               0.398,            0.031396,           0.0061488,                   0,           0.0011395,           0.0011395,           0.0011395
                 181,            0.014338,           0.0054372,                   0,             0.98003,                   1,               0.995,              0.4975,            0.028074,           0.0054319,                   0,             0.00109,             0.00109,             0.00109
                 182,            0.014364,           0.0056819,                   0,             0.98016,                   1,               0.995,               0.597,            0.023256,           0.0048117,                   0,           0.0010405,           0.0010405,           0.0010405
                 183,            0.014323,           0.0054229,                   0,             0.98033,                   1,               0.995,             0.45175,            0.029974,           0.0053762,                   0,            0.000991,            0.000991,            0.000991
                 184,             0.01371,           0.0054724,                   0,             0.98029,                   1,               0.995,             0.45114,             0.03095,           0.0054799,                   0,           0.0009415,           0.0009415,           0.0009415
                 185,            0.013858,           0.0052152,                   0,             0.98072,                   1,               0.995,              0.4975,             0.02955,           0.0051769,                   0,            0.000892,            0.000892,            0.000892
                 186,            0.013828,             0.00529,                   0,             0.98029,                   1,               0.995,              0.4526,            0.030511,           0.0054175,                   0,           0.0008425,           0.0008425,           0.0008425
                 187,            0.013958,           0.0052782,                   0,             0.98066,                   1,               0.995,              0.4526,            0.030534,           0.0055943,                   0,            0.000793,            0.000793,            0.000793
                 188,            0.013933,           0.0054508,                   0,             0.98035,                   1,               0.995,               0.398,            0.032485,           0.0057526,                   0,           0.0007435,           0.0007435,           0.0007435
                 189,            0.013754,            0.005506,                   0,                0.98,                   1,               0.995,               0.398,            0.031789,            0.005378,                   0,            0.000694,            0.000694,            0.000694
                 190,            0.013693,           0.0053415,                   0,             0.97992,                   1,               0.995,              0.2985,             0.03523,           0.0059734,                   0,           0.0006445,           0.0006445,           0.0006445
                 191,            0.013323,           0.0052725,                   0,             0.98013,                   1,               0.995,             0.35225,            0.033466,           0.0057306,                   0,            0.000595,            0.000595,            0.000595
                 192,            0.013838,           0.0052424,                   0,              0.9803,                   1,               0.995,             0.50975,            0.028759,            0.005116,                   0,           0.0005455,           0.0005455,           0.0005455
                 193,            0.013992,           0.0052897,                   0,             0.98042,                   1,               0.995,             0.45388,            0.029513,           0.0053618,                   0,            0.000496,            0.000496,            0.000496
                 194,             0.01387,           0.0050569,                   0,              0.9804,                   1,               0.995,              0.4077,            0.031758,           0.0056343,                   0,           0.0004465,           0.0004465,           0.0004465
                 195,            0.013629,           0.0051772,                   0,             0.98043,                   1,               0.995,              0.5555,            0.027638,           0.0050952,                   0,            0.000397,            0.000397,            0.000397
                 196,            0.013929,            0.005608,                   0,             0.98072,                   1,               0.995,             0.52863,            0.028981,           0.0053524,                   0,           0.0003475,           0.0003475,           0.0003475
                 197,            0.013469,           0.0053404,                   0,             0.98093,                   1,               0.995,              0.4975,            0.028615,           0.0053048,                   0,            0.000298,            0.000298,            0.000298
                 198,            0.013427,           0.0052633,                   0,             0.98043,                   1,               0.995,              0.4975,            0.028679,           0.0051203,                   0,           0.0002485,           0.0002485,           0.0002485
                 199,            0.013766,           0.0054946,                   0,             0.98014,                   1,               0.995,               0.427,            0.031075,           0.0053617,                   0,            0.000199,            0.000199,            0.000199
