               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 170,            0.012102,           0.0035187,                   0,             0.99515,                   1,               0.995,              0.8134,            0.010702,          0.00088028,                   0,           0.0058173,           0.0058173,           0.0058173
                 171,              0.0118,           0.0033282,                   0,             0.99515,                   1,               0.995,             0.78293,            0.011101,          0.00087728,                   0,           0.0057925,           0.0057925,           0.0057925
                 172,             0.01176,           0.0033246,                   0,             0.99523,                   1,               0.995,             0.80282,             0.01059,           0.0008948,                   0,           0.0057678,           0.0057678,           0.0057678
                 173,            0.011768,           0.0034464,                   0,             0.99516,                   1,               0.995,             0.80335,            0.011108,          0.00095721,                   0,            0.005743,            0.005743,            0.005743
                 174,            0.011634,           0.0033424,                   0,              0.9951,                   1,               0.995,             0.80296,            0.010276,          0.00083648,                   0,           0.0057183,           0.0057183,           0.0057183
                 175,             0.01166,           0.0032767,                   0,             0.99506,                   1,               0.995,             0.76728,            0.011969,          0.00093472,                   0,           0.0056935,           0.0056935,           0.0056935
                 176,            0.011729,           0.0033683,                   0,             0.99515,                   1,               0.995,              0.7906,            0.011634,          0.00091479,                   0,           0.0056688,           0.0056688,           0.0056688
                 177,            0.011639,           0.0033336,                   0,             0.99514,                   1,               0.995,             0.78957,            0.011469,          0.00089823,                   0,            0.005644,            0.005644,            0.005644
                 178,            0.011788,           0.0033692,                   0,             0.99512,                   1,               0.995,             0.79344,             0.01066,           0.0008898,                   0,           0.0056193,           0.0056193,           0.0056193
                 179,             0.01177,           0.0034059,                   0,             0.99511,                   1,               0.995,             0.80706,             0.01052,          0.00094792,                   0,           0.0055945,           0.0055945,           0.0055945
                 180,            0.011532,           0.0033024,                   0,             0.99526,                   1,               0.995,               0.795,            0.011561,          0.00093672,                   0,           0.0055698,           0.0055698,           0.0055698
                 181,             0.01175,           0.0033531,                   0,              0.9951,                   1,               0.995,             0.80508,            0.010685,          0.00087946,                   0,            0.005545,            0.005545,            0.005545
                 182,            0.011725,           0.0032109,                   0,              0.9952,                   1,               0.995,             0.78456,            0.011653,          0.00097221,                   0,           0.0055202,           0.0055202,           0.0055202
                 183,            0.011372,           0.0033313,                   0,             0.99518,                   1,               0.995,             0.80388,            0.011546,          0.00094644,                   0,           0.0054955,           0.0054955,           0.0054955
                 184,            0.011409,           0.0033038,                   0,             0.99511,                   1,               0.995,             0.79058,            0.010945,          0.00093199,                   0,           0.0054707,           0.0054707,           0.0054707
                 185,            0.011471,           0.0033756,                   0,             0.99514,                   1,               0.995,             0.80481,           0.0098792,          0.00084595,                   0,            0.005446,            0.005446,            0.005446
                 186,            0.011295,           0.0032007,                   0,             0.99509,                   1,               0.995,             0.83086,            0.010287,          0.00083073,                   0,           0.0054212,           0.0054212,           0.0054212
                 187,            0.011615,           0.0033144,                   0,             0.99518,                   1,               0.995,             0.80702,            0.010949,          0.00088491,                   0,           0.0053965,           0.0053965,           0.0053965
                 188,            0.011332,           0.0032445,                   0,             0.99527,                   1,               0.995,             0.80068,            0.010282,          0.00082086,                   0,           0.0053717,           0.0053717,           0.0053717
                 189,            0.011278,           0.0032157,                   0,             0.99517,                   1,               0.995,             0.82668,           0.0098136,          0.00079104,                   0,            0.005347,            0.005347,            0.005347
                 190,            0.011278,           0.0032404,                   0,             0.99519,                   1,               0.995,             0.83968,           0.0092393,          0.00078539,                   0,           0.0053223,           0.0053223,           0.0053223
                 191,             0.01153,           0.0033228,                   0,             0.99516,                   1,               0.995,             0.83403,           0.0099364,          0.00081894,                   0,           0.0052975,           0.0052975,           0.0052975
                 192,            0.011296,           0.0033675,                   0,             0.99509,                   1,               0.995,             0.80381,             0.01048,          0.00084105,                   0,           0.0052727,           0.0052727,           0.0052727
                 193,            0.011412,           0.0033294,                   0,             0.99514,                   1,               0.995,             0.81768,            0.010248,          0.00086298,                   0,            0.005248,            0.005248,            0.005248
                 194,            0.011058,           0.0032608,                   0,             0.99512,                   1,               0.995,             0.83161,           0.0097575,          0.00086404,                   0,           0.0052233,           0.0052233,           0.0052233
                 195,            0.011306,           0.0033166,                   0,             0.99519,                   1,               0.995,             0.83071,           0.0094674,          0.00080148,                   0,           0.0051985,           0.0051985,           0.0051985
                 196,            0.011143,           0.0032673,                   0,             0.99511,                   1,               0.995,             0.82339,            0.010157,          0.00083822,                   0,           0.0051737,           0.0051737,           0.0051737
                 197,            0.011248,           0.0031647,                   0,             0.99514,                   1,               0.995,             0.83394,            0.010235,          0.00088173,                   0,            0.005149,            0.005149,            0.005149
                 198,            0.011295,           0.0032726,                   0,             0.99519,                   1,               0.995,             0.80017,            0.011263,          0.00095702,                   0,           0.0051243,           0.0051243,           0.0051243
                 199,            0.011135,           0.0032867,                   0,             0.99532,                   1,               0.995,              0.8068,            0.011427,          0.00093549,                   0,           0.0050995,           0.0050995,           0.0050995
                 200,            0.011089,           0.0032499,                   0,             0.99522,                   1,               0.995,             0.79113,            0.011038,          0.00090725,                   0,           0.0050747,           0.0050747,           0.0050747
                 201,            0.011193,           0.0032378,                   0,             0.99521,                   1,               0.995,             0.82364,           0.0099692,          0.00085053,                   0,             0.00505,             0.00505,             0.00505
                 202,            0.010891,           0.0032083,                   0,             0.99513,                   1,               0.995,             0.86364,           0.0091624,          0.00085304,                   0,           0.0050253,           0.0050253,           0.0050253
                 203,            0.010945,           0.0032181,                   0,             0.99508,                   1,               0.995,              0.8408,           0.0095536,          0.00083987,                   0,           0.0050005,           0.0050005,           0.0050005
                 204,            0.011072,           0.0031409,                   0,              0.9951,                   1,               0.995,              0.8291,            0.010465,          0.00086851,                   0,           0.0049758,           0.0049758,           0.0049758
                 205,            0.010941,           0.0031425,                   0,               0.995,                   1,               0.995,             0.84246,            0.010116,          0.00084072,                   0,            0.004951,            0.004951,            0.004951
                 206,            0.010887,           0.0030799,                   0,             0.99499,                   1,               0.995,             0.81371,             0.01095,           0.0008831,                   0,           0.0049263,           0.0049263,           0.0049263
                 207,            0.010939,           0.0031818,                   0,               0.995,                   1,               0.995,             0.84044,            0.010012,          0.00086424,                   0,           0.0049015,           0.0049015,           0.0049015
                 208,            0.010855,           0.0031262,                   0,             0.99513,                   1,               0.995,             0.83274,           0.0096295,          0.00082099,                   0,           0.0048768,           0.0048768,           0.0048768
                 209,            0.010876,           0.0031758,                   0,               0.995,                   1,               0.995,             0.84858,           0.0094294,           0.0008113,                   0,            0.004852,            0.004852,            0.004852
                 210,            0.010895,           0.0031885,                   0,             0.99504,                   1,               0.995,             0.83587,           0.0099949,          0.00083376,                   0,           0.0048272,           0.0048272,           0.0048272
                 211,            0.010641,           0.0031471,                   0,             0.99517,                   1,               0.995,             0.82417,            0.010652,          0.00084668,                   0,           0.0048025,           0.0048025,           0.0048025
                 212,             0.01083,           0.0031801,                   0,             0.99513,                   1,               0.995,             0.82957,            0.010615,          0.00084592,                   0,           0.0047778,           0.0047778,           0.0047778
                 213,            0.010657,           0.0031535,                   0,             0.99516,                   1,               0.995,             0.81732,             0.01076,          0.00087075,                   0,            0.004753,            0.004753,            0.004753
                 214,            0.010518,           0.0030047,                   0,             0.99512,                   1,               0.995,             0.82914,            0.010749,          0.00085119,                   0,           0.0047283,           0.0047283,           0.0047283
                 215,            0.010879,           0.0031281,                   0,              0.9951,                   1,               0.995,             0.81823,            0.011268,           0.0008866,                   0,           0.0047035,           0.0047035,           0.0047035
                 216,            0.010869,           0.0031215,                   0,             0.99517,                   1,               0.995,              0.8055,            0.010378,          0.00085519,                   0,           0.0046788,           0.0046788,           0.0046788
                 217,            0.010674,             0.00317,                   0,             0.99516,                   1,               0.995,             0.80975,            0.010632,          0.00086515,                   0,            0.004654,            0.004654,            0.004654
                 218,             0.01052,           0.0030769,                   0,             0.99518,                   1,               0.995,             0.82257,            0.010286,          0.00085796,                   0,           0.0046293,           0.0046293,           0.0046293
                 219,            0.010405,            0.003127,                   0,             0.99517,                   1,               0.995,              0.8126,            0.010275,           0.0008608,                   0,           0.0046045,           0.0046045,           0.0046045
                 220,            0.010528,           0.0031273,                   0,             0.99515,                   1,               0.995,             0.80303,             0.01058,          0.00086361,                   0,           0.0045798,           0.0045798,           0.0045798
                 221,            0.010425,           0.0030524,                   0,             0.99521,                   1,               0.995,              0.8041,            0.010802,           0.0008635,                   0,            0.004555,            0.004555,            0.004555
                 222,            0.010739,           0.0031519,                   0,             0.99522,                   1,               0.995,             0.79259,            0.010721,          0.00086781,                   0,           0.0045303,           0.0045303,           0.0045303
                 223,            0.010364,           0.0030082,                   0,             0.99507,                   1,               0.995,             0.80275,            0.010106,          0.00082604,                   0,           0.0045055,           0.0045055,           0.0045055
                 224,            0.010606,           0.0031163,                   0,             0.99513,                   1,               0.995,             0.80463,           0.0097083,          0.00080235,                   0,           0.0044808,           0.0044808,           0.0044808
                 225,            0.010222,           0.0030318,                   0,              0.9951,                   1,               0.995,             0.81874,           0.0097422,          0.00079928,                   0,            0.004456,            0.004456,            0.004456
